,ID,Condition,Sentence,Construction,Semantic_Role,Prompt_GPT,Prompt_BERT,Verb_to_retrieve,DObj_to_retrieve
466,94.0,T - AT,"The traveller will check the watch on the platform, and the businessman will at the zoo.",Pseudo-gapping,Location,"The traveller will check the watch on the platform, and the businessman will at the zoo. What the businessman will do in the zoo is","The traveller will check the watch on the platform, and the businessman will at the zoo. What the businessman will do in the zoo is [MASK] the watch.",check,watch
467,94.0,AT - T,"The traveller will check the watch in the prison, and the businessman will in the office.",Pseudo-gapping,Location,"The traveller will check the watch in the prison, and the businessman will in the office. What the businessman will do in the office is","The traveller will check the watch in the prison, and the businessman will in the office. What the businessman will do in the office is [MASK] the watch.",check,watch
468,94.0,AT - AT,"The traveller will check the watch in the prison, and the businessman will at the zoo.",Pseudo-gapping,Location,"The traveller will check the watch in the prison, and the businessman will at the zoo. What the businessman will do in the zoo is","The traveller will check the watch in the prison, and the businessman will at the zoo. What the businessman will do in the zoo is [MASK] the watch.",check,watch
469,94.0,T - SP violation,"The traveller will check the watch on the platform, and the businessman will in the bread.",Pseudo-gapping,Location,"The traveller will check the watch on the platform, and the businessman will in the bread. What the businessman will do in the bread is","The traveller will check the watch on the platform, and the businessman will in the bread. What the businessman will do in the bread is [MASK] the watch.",check,watch
470,95.0,T - T,"The singer will perform in the stadium, and the drag queen will in the nightclub.",Pseudo-gapping,Location,"The singer will perform in the stadium, and the drag queen will in the nightclub. What the drag queen will do in the nightclub is","The singer will perform in the stadium, and the drag queen will in the nightclub. What the drag queen will do in the nightclub is [MASK].",perform,nan
471,95.0,T - AT,"The singer will perform in the stadium, and the drag queen will in the kitchen. ",Pseudo-gapping,Location,"The singer will perform in the stadium, and the drag queen will in the kitchen.  What the drag queen will do in the kitchen is","The singer will perform in the stadium, and the drag queen will in the kitchen.  What the drag queen will do in the kitchen is [MASK].",perform,nan
472,95.0,AT - T,"The singer will perform on the beach, and the drag queen will in the nightclub.",Pseudo-gapping,Location,"The singer will perform on the beach, and the drag queen will in the nightclub. What the drag queen will do in the nightclub is","The singer will perform on the beach, and the drag queen will in the nightclub. What the drag queen will do in the nightclub is [MASK].",perform,nan
473,95.0,AT - AT,"The singer will perform on the beach, and the drag queen will in the kitchen. ",Pseudo-gapping,Location,"The singer will perform on the beach, and the drag queen will in the kitchen.  What the drag queen will do in the kitchen is","The singer will perform on the beach, and the drag queen will in the kitchen.  What the drag queen will do in the kitchen is [MASK].",perform,nan
474,95.0,T - SP violation,"The singer will perform in the stadium, and the drag queen will in the bottle.",Pseudo-gapping,Location,"The singer will perform in the stadium, and the drag queen will in the bottle. What the drag queen will do in the bottle is","The singer will perform in the stadium, and the drag queen will in the bottle. What the drag queen will do in the bottle is [MASK].",perform,nan
475,96.0,T - T,"The student completed the project before the exam, but the engineer didn’t before the deadline.",VP-ellipsis,Time,"The student completed the project before the exam, but the engineer didn't before the deadline. What the engineer did not before the deadline is","The student completed the project before the exam, but the engineer didn't before the deadline. What the engineer did not before the deadline is [MASK] the project.",complete,project
476,96.0,T - AT,"The student completed the project before the exam, but the engineer didn’t before the summer.",VP-ellipsis,Time,"The student completed the project before the exam, but the engineer didn't before the summer. What the engineer did not before the summer is","The student completed the project before the exam, but the engineer didn't before the summer. What the engineer did not before the summer is [MASK] the project.",complete,project
477,96.0,AT - T,"The student completed the project before the execution, but the engineer didn’t before the deadline.",VP-ellipsis,Time,"The student completed the project before the execution, but the engineer didn't before the deadline. What the engineer did not before the deadline is","The student completed the project before the execution, but the engineer didn't before the deadline. What the engineer did not before the deadline is [MASK] the project.",complete,project
478,96.0,AT - AT,"The student completed the project before the execution, but the engineer didn’t before the summer.",VP-ellipsis,Time,"The student completed the project before the execution, but the engineer didn't before the summer. What the engineer did not before the summer is","The student completed the project before the execution, but the engineer didn't before the summer. What the engineer did not before the summer is [MASK] the project.",complete,project
479,96.0,T - SP violation,"The student completed the project before the exam, but the engineer didn’t before the book.",VP-ellipsis,Time,"The student completed the project before the exam, but the engineer didn't before the book. What the engineer did not before the book is","The student completed the project before the exam, but the engineer didn't before the book. What the engineer did not before the book is [MASK] the project.",complete,project
480,97.0,T - T,"The passenger buys a ticket before the departure, the tourist will before the holiday.",VP-ellipsis,Time,"The passenger buys a ticket before the departure, the tourist will before the holiday. What the tourist does before the holiday is","The passenger buys a ticket before the departure, the tourist will before the holiday. What the tourist does before the holiday is [MASK] a ticket.",buy,ticket
481,97.0,T - AT,"The passenger buys a ticket before the departure, the tourist will before breakfast.",VP-ellipsis,Time,"The passenger buys a ticket before the departure, the tourist will before breakfast. What the tourist does before breakfast is","The passenger buys a ticket before the departure, the tourist will before breakfast. What the tourist does before breakfast is [MASK] a ticket.",buy,ticket
482,97.0,AT - T,"The passenger buys a ticket before the meeting, the tourist will before the holiday.",VP-ellipsis,Time,"The passenger buys a ticket before the meeting, the tourist will before the holiday. What the tourist does before the holiday is","The passenger buys a ticket before the meeting, the tourist will before the holiday. What the tourist does before the holiday is [MASK] a ticket.",buy,ticket
483,97.0,AT - AT,"The passenger buys a ticket before the meeting, the tourist will before breakfast.",VP-ellipsis,Time,"The passenger buys a ticket before the meeting, the tourist will before breakfast. What the tourist does before breakfast is","The passenger buys a ticket before the meeting, the tourist will before breakfast. What the tourist does before breakfast is [MASK] a ticket.",buy,ticket
484,97.0,T - SP violation,"The passenger buys a ticket before the departure, the tourist will before the banana.",VP-ellipsis,Time,"The passenger buys a ticket before the departure, the tourist will before the banana. What the tourist does before the banana is","The passenger buys a ticket before the departure, the tourist will before the banana. What the tourist does before the banana is [MASK] a ticket.",buy,ticket
485,98.0,T - T,"The student cut his hair before the graduation, the groom will before the marriage. ",VP-ellipsis,Time,"The student cut his hair before the graduation, the groom will before the marriage. What the groom does before the marriage is","The student cut his hair before the graduation, the groom will before the marriage. What the groom does before the marriage is [MASK] his hair.",cut,hair
486,98.0,T - AT,"The student cut his hair before the graduation, the groom will before the workout.",VP-ellipsis,Time,"The student cut his hair before the graduation, the groom will before the workout. What the groom does before the workout is","The student cut his hair before the graduation, the groom will before the workout. What the groom does before the workout is [MASK] his hair.",cut,hair
487,98.0,AT - T,"The student cut his hair before the excursion, the groom will before the marriage.",VP-ellipsis,Time,"The student cut his hair before the excursion, the groom will before the marriage. What the groom does before the marriage is","The student cut his hair before the excursion, the groom will before the marriage. What the groom does before the marriage is [MASK] his hair.",cut,hair
488,98.0,AT - AT,"The student cut his hair before the excursion, the groom will before the workout.",VP-ellipsis,Time,"The student cut his hair before the excursion, the groom will before the workout. What the groom does before the workout is","The student cut his hair before the excursion, the groom will before the workout. What the groom does before the workout is [MASK] his hair.",cut,hair
489,98.0,T - SP violation,"The student cut his hair before the graduation, the groom will before the bike.",VP-ellipsis,Time,"The student cut his hair before the graduation, the groom will before the bike. What the groom does before the bike is","The student cut his hair before the graduation, the groom will before the bike. What the groom does before the bike is [MASK] his hair.",cut,hair
490,99.0,T - T,"The musician entertained the crowd during the concert, and the comedian did during the show.",VP-ellipsis,Time,"The musician entertained the crowd during the concert, and the comedian did during the show. What the comedian did during the show is","The musician entertained the crowd during the concert, and the comedian did during the show. What the comedian did during the show is [MASK] the crowd.",entertain,crowd
491,99.0,T - AT,"The musician entertained the crowd during the concert, and the comedian did during the lesson.",VP-ellipsis,Time,"The musician entertained the crowd during the concert, and the comedian did during the lesson. What the comedian did during the lesson is","The musician entertained the crowd during the concert, and the comedian did during the lesson. What the comedian did during the lesson is [MASK] the crowd.",entertain,crowd
492,99.0,AT - T,"The musician entertained the crowd during the flight, and the comedian did during the show.",VP-ellipsis,Time,"The musician entertained the crowd during the flight, and the comedian did during the show. What the comedian did during the show is","The musician entertained the crowd during the flight, and the comedian did during the show. What the comedian did during the show is [MASK] the crowd.",entertain,crowd
493,99.0,AT - AT,"The musician entertained the crowd during the flight, and the comedian did during the lesson.",VP-ellipsis,Time,"The musician entertained the crowd during the flight, and the comedian did during the lesson. What the comedian did during the lesson is","The musician entertained the crowd during the flight, and the comedian did during the lesson. What the comedian did during the lesson is [MASK] the crowd.",entertain,crowd
494,99.0,T - SP violation,"The musician entertained the crowd during the concert, and the comedian did during the television.",VP-ellipsis,Time,"The musician entertained the crowd during the concert, and the comedian did during the television. What the comedian did during the television is","The musician entertained the crowd during the concert, and the comedian did during the television. What the comedian did during the television is [MASK] the crowd.",entertain,crowd
495,100.0,T - T,"The soldier checked the rifle during the drill, but the hunter didn’t before the hunting.",VP-ellipsis,Time,"The soldier checked the rifle during the drill, but the hunter didn't before the hunting. What the hunter did not before the hunting is","The soldier checked the rifle during the drill, but the hunter didn't before the hunting. What the hunter did not before the hunting is [MASK] the rifle.",check,rifle
496,100.0,T - AT,"The soldier checked the rifle during the drill, but the hunter didn’t before the wedding.",VP-ellipsis,Time,"The soldier checked the rifle during the drill, but the hunter didn't before the wedding. What the hunter did not before the wedding is","The soldier checked the rifle during the drill, but the hunter didn't before the wedding. What the hunter did not before the wedding is [MASK] the rifle.",check,rifle
497,100.0,AT - T,"The soldier checked the rifle during the party, but the hunter didn’t before the hunting.",VP-ellipsis,Time,"The soldier checked the rifle during the party, but the hunter didn't before the hunting. What the hunter did not before the hunting is","The soldier checked the rifle during the party, but the hunter didn't before the hunting. What the hunter did not before the hunting is [MASK] the rifle.",check,rifle
498,100.0,AT - AT,"The soldier checked the rifle during the party, but the hunter didn’t before the wedding.",VP-ellipsis,Time,"The soldier checked the rifle during the party, but the hunter didn't before the wedding. What the hunter did not before the wedding is","The soldier checked the rifle during the party, but the hunter didn't before the wedding. What the hunter did not before the wedding is [MASK] the rifle.",check,rifle
499,100.0,T - SP violation,"The soldier checked the rifle during the drill, but the hunter didn’t before the leaf.",VP-ellipsis,Time,"The soldier checked the rifle during the drill, but the hunter didn't before the leaf. What the hunter did not before the leaf is","The soldier checked the rifle during the drill, but the hunter didn't before the leaf. What the hunter did not before the leaf is [MASK] the rifle.",check,rifle
500,101.0,T - T,"The cook washed his hands before cooking, and so did the doctor before the surgery.",Do-x/ Do-so anaphora,Time,"The cook washed his hands before cooking, and so did the doctor before the surgery. What the doctor did before the surgery is","The cook washed his hands before cooking, and so did the doctor before the surgery. What the doctor did before the surgery is [MASK] his hands.",wash,hands
501,101.0,T - AT,"The cook washed his hands before cooking, and so did the doctor before the meeting.",Do-x/ Do-so anaphora,Time,"The cook washed his hands before cooking, and so did the doctor before the meeting. What the doctor did before the meeting is","The cook washed his hands before cooking, and so did the doctor before the meeting. What the doctor did before the meeting is [MASK] his hands.",wash,hands
502,101.0,AT - T,"The cook washed his hands before the match, and so did the doctor before the surgery.",Do-x/ Do-so anaphora,Time,"The cook washed his hands before the match, and so did the doctor before the surgery. What the doctor did before the surgery is","The cook washed his hands before the match, and so did the doctor before the surgery. What the doctor did before the surgery is [MASK] his hands.",wash,hands
503,101.0,AT - AT,"The cook washed his hands before the match, and so did the doctor before the meeting.",Do-x/ Do-so anaphora,Time,"The cook washed his hands before the match, and so did the doctor before the meeting. What the doctor did before the meeting is","The cook washed his hands before the match, and so did the doctor before the meeting. What the doctor did before the meeting is [MASK] his hands.",wash,hands
504,101.0,T - SP violation,"The cook washed his hands before cooking, and so did the doctor before the chair.",Do-x/ Do-so anaphora,Time,"The cook washed his hands before cooking, and so did the doctor before the chair. What the doctor did before the chair is","The cook washed his hands before cooking, and so did the doctor before the chair. What the doctor did before the chair is [MASK] his hands.",wash,hands
505,102.0,T - T,"The professor spoke to the audience during the conference, and the businessman did so during the meeting too.",Do-x/ Do-so anaphora,Time,"The professor spoke to the audience during the conference, and the businessman did so during the meeting too. What the businessman did during the meeting is","The professor spoke to the audience during the conference, and the businessman did so during the meeting too. What the businessman did during the meeting is [MASK] to the audience.",speak,ben: to the audience
506,102.0,T - AT,"The professor spoke to the audience during the conference, and the businessman did so during the workout too.",Do-x/ Do-so anaphora,Time,"The professor spoke to the audience during the conference, and the businessman did so during the workout too. What the businessman did during the workout is","The professor spoke to the audience during the conference, and the businessman did so during the workout too. What the businessman did during the workout is  [MASK] to the audience.",speak,ben: to the audience
507,102.0,AT - T,"The professor spoke to the audience during the funeral, and the businessman did so during the meeting too.",Do-x/ Do-so anaphora,Time,"The professor spoke to the audience during the funeral, and the businessman did so during the meeting too. What the businessman did during the meeting is","The professor spoke to the audience during the funeral, and the businessman did so during the meeting too. What the businessman did during the meeting is [MASK] to the audience.",speak,ben: to the audience
508,102.0,AT - AT,"The professor spoke to the audience during the funeral, and the businessman did so during the workout too.",Do-x/ Do-so anaphora,Time,"The professor spoke to the audience during the funeral, and the businessman did so during the workout too. What the businessman did during the workout is","The professor spoke to the audience during the funeral, and the businessman did so during the workout too. What the businessman did during the workout is [MASK] to the audience.",speak,ben: to the audience
509,102.0,T - SP violation,"The professor spoke to the audience during the conference, and the businessman did so during the door too.",Do-x/ Do-so anaphora,Time,"The professor spoke to the audience during the conference, and the businessman did so during the door too. What the businessman did during the door is","The professor spoke to the audience during the conference, and the businessman did so during the door too. What the businessman did during the door is [MASK] to the audience.",speak,ben: to the audience
510,103.0,T - T,"The student had lunch after school, and the worker did the same thing during the lunch break. ",Do-x/ Do-so anaphora,Time,"The student had lunch after school, and the worker did the same thing during the lunch break. What the worker did during the lunch break is","The student had lunch after school, and the worker did the same thing during the lunch break. What the worker did during the lunch break is [MASK] lunch.",have,lunch
511,103.0,T - AT,"The student had lunch after school, and the worker did the same thing during the meeting.",Do-x/ Do-so anaphora,Time,"The student had lunch after school, and the worker did the same thing during the meeting. What the worker did during the meeting is","The student had lunch after school, and the worker did the same thing during the meeting. What the worker did during the meeting is [MASK] lunch.",have,lunch
512,103.0,AT - T,"The student had lunch after an excursion, and the worker did the same thing during the lunch break.",Do-x/ Do-so anaphora,Time,"The student had lunch after an excursion, and the worker did the same thing during the lunch break. What the worker did during the lunch break is","The student had lunch after an excursion, and the worker did the same thing during the lunch break. What the worker did during the lunch break is [MASK] lunch.",have,lunch
513,103.0,AT - AT,"The student had lunch after an excursion, and the worker did the same thing during the meeting.",Do-x/ Do-so anaphora,Time,"The student had lunch after an excursion, and the worker did the same thing during the meeting. What the worker did during the meeting is","The student had lunch after an excursion, and the worker did the same thing during the meeting. What the worker did during the meeting is [MASK] lunch.",have,lunch
514,103.0,T - SP violation,"The student had lunch after school, and the worker did the same thing during the milk.",Do-x/ Do-so anaphora,Time,"The student had lunch after school, and the worker did the same thing during the milk. What the worker did during the milk is","The student had lunch after school, and the worker did the same thing during the milk. What the worker did during the milk is [MASK] lunch.",have,lunch
515,104.0,T - T,"The demonstrator carried the flag during the demonstration, and the cheerleader did so before the match too.",Do-x/ Do-so anaphora,Time,"The demonstrator carried the flag during the demonstration, and the cheerleader did so before the match too. What the cheerleader did before the match is","The demonstrator carried the flag during the demonstration, and the cheerleader did so before the match too. What the cheerleader did before the match is [MASK] the flag.",carry,flag
516,104.0,T - AT,"The demonstrator carried the flag during the demonstration, and the cheerleader did so before dinner too.",Do-x/ Do-so anaphora,Time,"The demonstrator carried the flag during the demonstration, and the cheerleader did so before dinner too. What the cheerleader did before dinner is","The demonstrator carried the flag during the demonstration, and the cheerleader did so before dinner too. What the cheerleader did before dinner is [MASK] the flag.",carry,flag
517,104.0,AT - T,"The demonstrator carried the flag during lunch, and the cheerleader did so before the match too.",Do-x/ Do-so anaphora,Time,"The demonstrator carried the flag during lunch, and the cheerleader did so before the match too. What the cheerleader did before the match is","The demonstrator carried the flag during lunch, and the cheerleader did so before the match too. What the cheerleader did before the match is [MASK] the flag.",carry,flag
518,104.0,AT - AT,"The demonstrator carried the flag during lunch, and the cheerleader did so before dinner too.",Do-x/ Do-so anaphora,Time,"The demonstrator carried the flag during lunch, and the cheerleader did so before dinner too. What the cheerleader did before dinner is","The demonstrator carried the flag during lunch, and the cheerleader did so before dinner too. What the cheerleader did before dinner is [MASK] the flag.",carry,flag
519,104.0,T - SP violation,"The demonstrator carried the flag during the demonstration, and the cheerleader did so before the phone too.",Do-x/ Do-so anaphora,Time,"The demonstrator carried the flag during the demonstration, and the cheerleader did so before the phone too. What the cheerleader did before the phone is","The demonstrator carried the flag during the demonstration, and the cheerleader did so before the phone too. What the cheerleader did before the phone is [MASK] the flag.",carry,flag
520,105.0,T - T,"The boxer delivered a punch during the fight, and so did the criminal during the robbery. ",Do-x/ Do-so anaphora,Time,"The boxer delivered a punch during the fight, and so did the criminal during the robbery. What the criminal did during the robbery is","The boxer delivered a punch during the fight, and so did the criminal during the robbery. What the criminal did during the robbery is [MASK] a punch.",deliver,punch
521,105.0,T - AT,"The boxer delivered a punch during the fight, and so did the criminal during the festival.",Do-x/ Do-so anaphora,Time,"The boxer delivered a punch during the fight, and so did the criminal during the festival. What the criminal did during the festival is","The boxer delivered a punch during the fight, and so did the criminal during the festival. What the criminal did during the festival is [MASK] a punch.",deliver,punch
522,105.0,AT - T,"The boxer delivered a punch during the fire, and so did the criminal during the robbery.",Do-x/ Do-so anaphora,Time,"The boxer delivered a punch during the fire, and so did the criminal during the robbery. What the criminal did during the robbery is","The boxer delivered a punch during the fire, and so did the criminal during the robbery. What the criminal did during the robbery is [MASK] a punch.",deliver,punch
523,105.0,AT - AT,"The boxer delivered a punch during the fire, and so did the criminal during the festival.",Do-x/ Do-so anaphora,Time,"The boxer delivered a punch during the fire, and so did the criminal during the festival. What the criminal did during the festival is","The boxer delivered a punch during the fire, and so did the criminal during the festival. What the criminal did during the festival is [MASK] a punch.",deliver,punch
524,105.0,T - SP violation,"The boxer delivered a punch during the fight, and so did the criminal during the circle.",Do-x/ Do-so anaphora,Time,"The boxer delivered a punch during the fight, and so did the criminal during the circle. What the criminal did during the circle is","The boxer delivered a punch during the fight, and so did the criminal during the circle. What the criminal did during the circle is [MASK] a punch.",deliver,punch
525,106.0,T - T,"The tourist visits some museums during the vacation, and the students during the school trip.",Gapping,Time,"The tourist visits some museums during the vacation, and the students during the school trip. What students do during the school trip is","The tourist visits some museums during the vacation, and the students during the school trip. What students do during the school trip is [MASK] some museums.",visit,museum
526,106.0,T - AT,"The tourist visits some museums during the vacation, and the students during the exams.",Gapping,Time,"The tourist visits some museums during the vacation, and the students during the exams. What students do during the exams is","The tourist visits some museums during the vacation, and the students during the exams. What students do during the exams is [MASK] some museums.",visit,museum
527,106.0,AT - T,"The tourist visits some museums during the party, and the students during the school trip.",Gapping,Time,"The tourist visits some museums during the party, and the students during the school trip. What students do during the school trip is","The tourist visits some museums during the party, and the students during the school trip. What students do during the school trip is [MASK] some museums.",visit,museum
528,106.0,AT - AT,"The tourist visits some museums during the party, and the students during the exams.",Gapping,Time,"The tourist visits some museums during the party, and the students during the exams. What students do during the exams is","The tourist visits some museums during the party, and the students during the exams. What students do during the exams is [MASK] some museums.",visit,museum
529,106.0,T - SP violation,"The tourist visits some museums during the vacation, and the students during the river.",Gapping,Time,"The tourist visits some museums during the vacation, and the students during the river. What students do during the river is","The tourist visits some museums during the vacation, and the students during the river. What students do during the river is [MASK] some museums.",visit,museum
530,107.0,T - T,"The bride put on her makeup before the ceremony, and the model before the photo shoot.",Gapping,Time,"The bride put on her makeup before the ceremony, and the model before the photo shoot. What the model do before the photo shoot is","The bride put on her makeup before the ceremony, and the model before the photo shoot. What the model do before the photo shoot is [MASK] on her makeup.",put,makeup
531,107.0,T - AT,"The bride put on her makeup before the ceremony, and the model before the meeting.",Gapping,Time,"The bride put on her makeup before the ceremony, and the model before the meeting. What the model do before the meeting is","The bride put on her makeup before the ceremony, and the model before the meeting. What the model do before the meeting is [MASK] on her makeup.",put,makeup
532,107.0,AT - T,"The bride put on her makeup before the party, and the model before the photo shoot.",Gapping,Time,"The bride put on her makeup before the party, and the model before the photo shoot. What the model do before the photo shoot is","The bride put on her makeup before the party, and the model before the photo shoot. What the model do before the photo shoot is [MASK] on her makeup.",put,makeup
533,107.0,AT - AT,"The bride put on her makeup before the party, and the model before the meeting.",Gapping,Time,"The bride put on her makeup before the party, and the model before the meeting. What the model do before the meeting is","The bride put on her makeup before the party, and the model before the meeting. What the model do before the meeting is [MASK] on her makeup.",put,makeup
534,107.0,T - SP violation,"The bride put on her makeup before the marriage, and the model before the table. ",Gapping,Time,"The bride put on her makeup before the marriage, and the model before the table.  What the model do before the table is","The bride put on her makeup before the marriage, and the model before the table.  What the model do before the table is [MASK] on her makeup.",put,makeup
535,108.0,T - T,"The student studied before the exam, and the public employee before the interview.",Gapping,Time,"The student studied before the exam, and the public employee before the interview. What the public employee did before the interview is","The student studied before the exam, and the public employee before the interview. What the public employee did before the interview is [MASK].",study,nan
536,108.0,T - AT,"The student studied before the exam, and the public employee before the meeting.",Gapping,Time,"The student studied before the exam, and the public employee before the meeting. What the public employee did before the meeting is","The student studied before the exam, and the public employee before the meeting. What the public employee did before the meeting is [MASK].",study,nan
537,108.0,AT - T,"The student studied before the excursion, and the public employee before the interview.",Gapping,Time,"The student studied before the excursion, and the public employee before the interview. What the public employee did before the interview is","The student studied before the excursion, and the public employee before the interview. What the public employee did before the interview is [MASK].",study,nan
538,108.0,AT - AT,"The student studied before the excursion, and the public employee before the meeting.",Gapping,Time,"The student studied before the excursion, and the public employee before the meeting. What the public employee did before the meeting is","The student studied before the excursion, and the public employee before the meeting. What the public employee did before the meeting is [MASK].",study,nan
539,108.0,T - SP violation,"The student studied before the exam, and the public employee before the bag.",Gapping,Time,"The student studied before the exam, and the public employee before the bag. What the public employee did before the bag is","The student studied before the exam, and the public employee before the bag. What the public employee did before the bag is [MASK].",study,nan
540,109.0,T - T,"The athlete stretches before the workout, and the dancer before the performance. ",Gapping,Time,"The athlete stretches before the workout, and the dancer before the performance. What the dancer does before the performance is","The athlete stretches before the workout, and the dancer before the performance. What the dancer does before the performance is [MASK].",stretch,nan
541,109.0,T - AT,"The athlete stretches before the workout, and the dancer before lunch.",Gapping,Time,"The athlete stretches before the workout, and the dancer before lunch. What the dancer does before lunch is","The athlete stretches before the workout, and the dancer before lunch. What the dancer does before lunch is [MASK].",stretch,nan
542,109.0,AT - T,"The athlete stretches before the party, and the dancer before the performance.",Gapping,Time,"The athlete stretches before the party, and the dancer before the performance. What the dancer does before the performance is","The athlete stretches before the party, and the dancer before the performance. What the dancer does before the performance is [MASK].",stretch,nan
543,109.0,AT - AT,"The athlete stretches before the party, and the dancer before lunch.",Gapping,Time,"The athlete stretches before the party, and the dancer before lunch. What the dancer does before lunch is","The athlete stretches before the party, and the dancer before lunch. What the dancer does before lunch is [MASK].",stretch,nan
544,109.0,T - SP violation,"The athlete stretches before the workout, and the dancer before the bottle.",Gapping,Time,"The athlete stretches before the workout, and the dancer before the bottle. What the dancer does before the bottle is","The athlete stretches before the workout, and the dancer before the bottle. What the dancer does before the bottle is [MASK].",stretch,nan
545,110.0,T - T,"The actor rehearsed before the play, and the singer before the concert.",Gapping,Time,"The actor rehearsed before the play, and the singer before the concert. What the singer did before the concert was","The actor rehearsed before the play, and the singer before the concert. What the singer did before the concert was [MASK].",rehearse,nan
546,110.0,T - AT,"The actor rehearsed before the play, and the singer before the lesson.",Gapping,Time,"The actor rehearsed before the play, and the singer before the lesson. What the singer did before the lesson was","The actor rehearsed before the play, and the singer before the lesson. What the singer did before the lesson was [MASK].",rehearse,nan
547,110.0,AT - T,"The actor rehearsed before the festival, and the singer before the concert.",Gapping,Time,"The actor rehearsed before the festival, and the singer before the concert. What the singer did before the concert was","The actor rehearsed before the festival, and the singer before the concert. What the singer did before the concert was [MASK].",rehearse,nan
548,110.0,AT - AT,"The actor rehearsed before the festival, and the singer before the lesson.",Gapping,Time,"The actor rehearsed before the festival, and the singer before the lesson. What the singer did before the lesson was","The actor rehearsed before the festival, and the singer before the lesson. What the singer did before the lesson was [MASK].",rehearse,nan
549,110.0,T - SP violation,"The actor rehearsed before the play, and the singer before sadness.",Gapping,Time,"The actor rehearsed before the play, and the singer before sadness. What the singer did before the sadness was","The actor rehearsed before the play, and the singer before sadness. What the singer did before the sadness was [MASK].",rehearse,nan
550,111.0,T - T,"The runner will drink some water after the race, and the athlete will after the workout.",Pseudo-gapping,Time,"The runner will drink some water after the race, and the athlete will after the workout. What the athlete will do after the workout is","The runner will drink some water after the race, and the athlete will after the workout. What the athlete will do after the workout is [MASK] water.",drink,water
551,111.0,T - AT,"The runner will drink some water after the race, and the athlete will after the funeral.",Pseudo-gapping,Time,"The runner will drink some water after the race, and the athlete will after the funeral. What the athlete will do after the funeral is","The runner will drink some water after the race, and the athlete will after the funeral. What the athlete will do after the funeral is [MASK] water.",drink,water
552,111.0,AT - T,"The runner will drink some water after the concert, and the athlete will after the workout.",Pseudo-gapping,Time,"The runner will drink some water after the concert, and the athlete will after the workout. What the athlete will do after the workout is","The runner will drink some water after the concert, and the athlete will after the workout. What the athlete will do after the workout is [MASK] water.",drink,water
553,111.0,AT - AT,"The runner will drink some water after the concert, and the athlete will after the funeral.",Pseudo-gapping,Time,"The runner will drink some water after the concert, and the athlete will after the funeral. What the athlete will do after the funeral is","The runner will drink some water after the concert, and the athlete will after the funeral. What the athlete will do after the funeral is [MASK] water.",drink,water
554,111.0,T - SP violation,"The runner will drink some water after the race, and the athlete will after the cream.",Pseudo-gapping,Time,"The runner will drink some water after the race, and the athlete will after the cream. What the athlete will do after the cream is","The runner will drink some water after the race, and the athlete will after the cream. What the athlete will do after the cream is [MASK] water.",drink,water
555,112.0,T - T,"The spectator will cry during the film, and the newborn will during the night.",Pseudo-gapping,Time,"The spectator will cry during the film, and the newborn will during the night. What the newborn will do during the night is","The spectator will cry during the film, and the newborn will during the night. What the newborn will do during the night is [MASK].",cry,nan
556,112.0,T - AT,"The spectator will cry during the film, and the newborn will during the walk.",Pseudo-gapping,Time,"The spectator will cry during the film, and the newborn will during the walk. What the newborn will do during the walk is","The spectator will cry during the film, and the newborn will during the walk. What the newborn will do during the walk is [MASK].",cry,nan
557,112.0,AT - T,"The spectator will cry during the conference, and the newborn will during the night.",Pseudo-gapping,Time,"The spectator will cry during the conference, and the newborn will during the night. What the newborn will do during the night is","The spectator will cry during the conference, and the newborn will during the night. What the newborn will do during the night is [MASK].",cry,nan
558,112.0,AT - AT,"The spectator will cry during the conference, and the newborn will during the walk.",Pseudo-gapping,Time,"The spectator will cry during the conference, and the newborn will during the walk. What the newborn will do during the walk is","The spectator will cry during the conference, and the newborn will during the walk. What the newborn will do during the walk is [MASK].",cry,nan
559,112.0,T - SP violation,"The spectator will cry during the film, and the newborn will during the tshirt.",Pseudo-gapping,Time,"The spectator will cry during the film, and the newborn will during the tshirt. What the newborn will do during the tshirt is","The spectator will cry during the film, and the newborn will during the tshirt. What the newborn will do during the tshirt is [MASK].",cry,nan
560,113.0,T - T,"The student will have a party after his graduation, and the couple will after their marriage.",Pseudo-gapping,Time,"The student will have a party after his graduation, and the couple will after their marriage. What the couple will do after their marriage is","The student will have a party after his graduation, and the couple will after their marriage. What the couple will do after their marriage is [MASK] a party.",have,party
561,113.0,T - AT,"The student will have a party after his graduation, and the couple will after their meeting.",Pseudo-gapping,Time,"The student will have a party after his graduation, and the couple will after their meeting. What the couple will do after their meeting is","The student will have a party after his graduation, and the couple will after their meeting. What the couple will do after their meeting is [MASK] a party.",have,party
562,113.0,AT - T,"The student will have a party after the interview, and the couple will after their marriage.",Pseudo-gapping,Time,"The student will have a party after the interview, and the couple will after their marriage. What the couple will do after their marriage is","The student will have a party after the interview, and the couple will after their marriage. What the couple will do after their marriage is [MASK] a party.",have,party
563,113.0,AT - AT,"The student will have a party after the interview, and the couple will after their meeting.",Pseudo-gapping,Time,"The student will have a party after the interview, and the couple will after their meeting. What the couple will do after their meeting is","The student will have a party after the interview, and the couple will after their meeting. What the couple will do after their meeting is [MASK] a party.",have,party
